  11	2.500000000000e-01	3.530000000000e+01	3.900000000000e-01	1.013000000000e+00	9.000000000000e-03	1.100000000000e-02	1.085883514314e+00	3.039000000000e-03	3.000000000000e-01	3.039000000000e-03	0.000000000000e+00
  12	3.500000000000e-01	4.530000000000e+01	3.600000000000e-01	1.020000000000e+00	1.500000000000e-02	2.500000000000e-02	2.450980392157e+00	3.060000000000e-03	3.000000000000e-01	3.060000000000e-03	0.000000000000e+00
  13	4.500000000000e-01	5.360000000000e+01	3.300000000000e-01	9.640000000000e-01	2.400000000000e-02	3.000000000000e-02	3.112033195021e+00	2.892000000000e-03	3.000000000000e-01	2.892000000000e-03	0.000000000000e+00
  14	5.500000000000e-01	6.030000000000e+01	3.000000000000e-01	9.680000000000e-01	4.200000000000e-02	4.900000000000e-02	5.061983471074e+00	2.904000000000e-03	3.000000000000e-01	2.904000000000e-03	0.000000000000e+00
  15	7.000000000000e-01	6.640000000000e+01	2.600000000000e-01	9.200000000000e-01	5.900000000000e-02	8.100000000000e-02	8.804347826087e+00	2.760000000000e-03	3.000000000000e-01	2.760000000000e-03	0.000000000000e+00
  16	8.500000000000e-03	8.000000000000e-01	5.700000000000e-01	9.410000000000e-01	9.000000000000e-03	2.300000000000e-02	2.444208289054e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  17	1.130000000000e-02	1.100000000000e+00	5.900000000000e-01	9.230000000000e-01	9.000000000000e-03	1.500000000000e-02	1.625135427952e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  18	1.380000000000e-02	1.200000000000e+00	5.300000000000e-01	9.390000000000e-01	1.000000000000e-02	1.100000000000e-02	1.171458998935e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  19	1.630000000000e-02	1.400000000000e+00	5.200000000000e-01	9.550000000000e-01	1.000000000000e-02	8.000000000000e-03	8.376963350785e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  20	1.880000000000e-02	1.600000000000e+00	5.200000000000e-01	9.720000000000e-01	1.000000000000e-02	7.000000000000e-03	7.201646090535e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  21	2.250000000000e-02	1.800000000000e+00	4.900000000000e-01	9.650000000000e-01	8.000000000000e-03	5.000000000000e-03	5.181347150259e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  22	2.750000000000e-02	2.000000000000e+00	4.400000000000e-01	9.720000000000e-01	8.000000000000e-03	3.000000000000e-03	3.086419753086e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  23	3.250000000000e-02	2.200000000000e+00	4.100000000000e-01	9.910000000000e-01	9.000000000000e-03	3.000000000000e-03	3.027245206862e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  24	3.750000000000e-02	2.300000000000e+00	3.700000000000e-01	1.003000000000e+00	9.000000000000e-03	2.000000000000e-03	1.994017946162e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  25	4.250000000000e-02	2.400000000000e+00	3.400000000000e-01	9.750000000000e-01	9.000000000000e-03	2.000000000000e-03	2.051282051282e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  26	4.750000000000e-02	2.600000000000e+00	3.300000000000e-01	9.700000000000e-01	1.000000000000e-02	2.000000000000e-03	2.061855670103e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  27	5.250000000000e-02	2.700000000000e+00	3.100000000000e-01	9.930000000000e-01	1.000000000000e-02	2.000000000000e-03	2.014098690836e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  28	5.750000000000e-02	2.800000000000e+00	2.900000000000e-01	9.920000000000e-01	1.100000000000e-02	2.000000000000e-03	2.016129032258e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  29	6.500000000000e-02	3.000000000000e+00	2.800000000000e-01	1.007000000000e+00	8.000000000000e-03	2.000000000000e-03	1.986097318769e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  30	7.500000000000e-02	3.300000000000e+00	2.700000000000e-01	9.950000000000e-01	9.000000000000e-03	2.000000000000e-03	2.010050251256e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  31	8.500000000000e-02	3.600000000000e+00	2.600000000000e-01	1.009000000000e+00	1.000000000000e-02	2.000000000000e-03	1.982160555005e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  32	9.500000000000e-02	3.900000000000e+00	2.500000000000e-01	1.001000000000e+00	1.100000000000e-02	2.000000000000e-03	1.998001998002e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  33	1.130000000000e-01	4.300000000000e+00	2.300000000000e-01	9.940000000000e-01	8.000000000000e-03	2.000000000000e-03	2.012072434608e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  34	1.380000000000e-01	5.100000000000e+00	2.200000000000e-01	1.007000000000e+00	1.000000000000e-02	2.000000000000e-03	1.986097318769e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  35	1.750000000000e-01	6.200000000000e+00	2.200000000000e-01	1.001000000000e+00	9.000000000000e-03	2.000000000000e-03	1.998001998002e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  36	2.250000000000e-01	7.700000000000e+00	2.100000000000e-01	1.015000000000e+00	1.200000000000e-02	2.000000000000e-03	1.970443349754e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  37	2.750000000000e-01	9.100000000000e+00	2.000000000000e-01	9.980000000000e-01	1.600000000000e-02	2.000000000000e-03	2.004008016032e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  38	3.500000000000e-01	1.100000000000e+01	1.900000000000e-01	9.960000000000e-01	1.700000000000e-02	2.000000000000e-03	2.008032128514e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  39	4.500000000000e-01	1.400000000000e+01	1.800000000000e-01	1.024000000000e+00	2.900000000000e-02	2.000000000000e-03	1.953125000000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
  40	6.000000000000e-01	1.700000000000e+01	1.700000000000e-01	9.550000000000e-01	3.600000000000e-02	2.000000000000e-03	2.094240837696e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.000000000000e-01
