7.500000000000e-01	1.140000000000e+01	0.000000000000e+00	9.340000000000e-01	0.000000000000e+00	4.100000000000e-02	4.389721627409e+00	1.027400000000e-02	1.100000000000e+00	1.027400000000e-02	0.000000000000e+00	1.027400000000e-02	0.000000000000e+00	
8.000000000000e-01	1.280000000000e+01	0.000000000000e+00	9.360000000000e-01	0.000000000000e+00	5.400000000000e-02	5.769230769231e+00	1.029600000000e-02	1.100000000000e+00	1.029600000000e-02	0.000000000000e+00	1.029600000000e-02	0.000000000000e+00	
8.500000000000e-01	1.700000000000e+01	0.000000000000e+00	1.069000000000e+00	0.000000000000e+00	9.900000000000e-02	9.260991580917e+00	1.175900000000e-02	1.100000000000e+00	1.175900000000e-02	0.000000000000e+00	1.175900000000e-02	0.000000000000e+00	
9.000000000000e-01	1.930000000000e+01	0.000000000000e+00	1.162000000000e+00	0.000000000000e+00	2.550000000000e-01	2.194492254733e+01	1.278200000000e-02	1.100000000000e+00	1.278200000000e-02	0.000000000000e+00	1.278200000000e-02	0.000000000000e+00	
8.900000000000e-02	2.000000000000e+00	0.000000000000e+00	9.990000000000e-01	0.000000000000e+00	1.900000000000e-02	1.901901901902e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
1.300000000000e-01	2.000000000000e+00	0.000000000000e+00	1.041000000000e+00	0.000000000000e+00	1.400000000000e-02	1.344860710855e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
2.200000000000e-01	2.000000000000e+00	0.000000000000e+00	1.015000000000e+00	0.000000000000e+00	1.400000000000e-02	1.379310344828e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
3.000000000000e-01	2.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.300000000000e-02	1.300000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
4.000000000000e-01	2.000000000000e+00	0.000000000000e+00	9.470000000000e-01	0.000000000000e+00	1.300000000000e-02	1.372756071806e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
5.000000000000e-01	2.000000000000e+00	0.000000000000e+00	9.050000000000e-01	0.000000000000e+00	1.100000000000e-02	1.215469613260e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
1.400000000000e-01	5.000000000000e+00	0.000000000000e+00	1.056000000000e+00	0.000000000000e+00	3.000000000000e-02	2.840909090909e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
2.200000000000e-01	5.000000000000e+00	0.000000000000e+00	1.012000000000e+00	0.000000000000e+00	1.300000000000e-02	1.284584980237e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
3.000000000000e-01	5.000000000000e+00	0.000000000000e+00	1.007000000000e+00	0.000000000000e+00	1.400000000000e-02	1.390268123138e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
3.010000000000e-01	5.010000000000e+00	0.000000000000e+00	9.810000000000e-01	0.000000000000e+00	1.500000000000e-02	1.529051987768e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
4.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.680000000000e-01	0.000000000000e+00	9.000000000000e-03	9.297520661157e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
5.000000000000e-01	5.000000000000e+00	0.000000000000e+00	9.200000000000e-01	0.000000000000e+00	9.000000000000e-03	9.782608695652e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
5.100000000000e-01	5.100000000000e+00	0.000000000000e+00	9.080000000000e-01	0.000000000000e+00	1.200000000000e-02	1.321585903084e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
6.000000000000e-01	5.000000000000e+00	0.000000000000e+00	8.810000000000e-01	0.000000000000e+00	7.000000000000e-03	7.945516458570e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
7.000000000000e-01	5.000000000000e+00	0.000000000000e+00	8.490000000000e-01	0.000000000000e+00	8.000000000000e-03	9.422850412250e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
7.010000000000e-01	5.001000000000e+00	0.000000000000e+00	8.500000000000e-01	0.000000000000e+00	1.400000000000e-02	1.647058823529e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
3.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.420000000000e-01	0.000000000000e+00	2.100000000000e-02	2.229299363057e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
4.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.350000000000e-01	0.000000000000e+00	1.200000000000e-02	1.283422459893e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
5.000000000000e-01	1.000000000000e+01	0.000000000000e+00	8.900000000000e-01	0.000000000000e+00	1.600000000000e-02	1.797752808989e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
6.000000000000e-01	1.000000000000e+01	0.000000000000e+00	8.530000000000e-01	0.000000000000e+00	1.100000000000e-02	1.289566236811e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
7.000000000000e-01	1.000000000000e+01	0.000000000000e+00	8.660000000000e-01	0.000000000000e+00	1.600000000000e-02	1.847575057737e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
8.000000000000e-01	1.000000000000e+01	0.000000000000e+00	9.540000000000e-01	0.000000000000e+00	1.700000000000e-02	1.781970649895e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00	
6.000000000000e-01	1.500000000000e+01	0.000000000000e+00	8.670000000000e-01	0.000000000000e+00	1.300000000000e-02	1.499423298731e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0.000000000000e+00	1.000000000000e+00
