  14	1.500000000000e-02	1.080000000000e+00	0.000000000000e+00	9.000000000000e-01	3.000000000000e-02	4.000000000000e-02	4.444444444444e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  15	2.400000000000e-02	1.100000000000e+00	0.000000000000e+00	9.000000000000e-01	3.000000000000e-02	4.000000000000e-02	4.444444444444e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  16	4.000000000000e-02	1.460000000000e+00	0.000000000000e+00	9.200000000000e-01	3.000000000000e-02	5.000000000000e-02	5.434782608696e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  17	6.000000000000e-02	1.730000000000e+00	0.000000000000e+00	1.020000000000e+00	4.000000000000e-02	5.000000000000e-02	4.901960784314e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  18	9.000000000000e-02	2.290000000000e+00	0.000000000000e+00	1.030000000000e+00	5.000000000000e-02	5.000000000000e-02	4.854368932039e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  19	1.100000000000e-02	3.500000000000e-01	0.000000000000e+00	9.400000000000e-01	6.000000000000e-02	5.000000000000e-02	5.319148936170e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  20	1.700000000000e-02	5.000000000000e-01	0.000000000000e+00	9.000000000000e-01	3.000000000000e-02	5.000000000000e-02	5.555555555556e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  21	1.600000000000e-02	7.000000000000e-01	0.000000000000e+00	9.300000000000e-01	3.000000000000e-02	5.000000000000e-02	5.376344086022e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  22	2.600000000000e-02	9.000000000000e-01	0.000000000000e+00	9.000000000000e-01	3.000000000000e-02	5.000000000000e-02	5.555555555556e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  23	3.100000000000e-02	1.100000000000e+00	0.000000000000e+00	9.700000000000e-01	4.000000000000e-02	4.000000000000e-02	4.123711340206e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  24	3.800000000000e-02	1.400000000000e+00	0.000000000000e+00	9.700000000000e-01	3.000000000000e-02	5.000000000000e-02	5.154639175258e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  25	5.200000000000e-02	2.000000000000e+00	0.000000000000e+00	9.900000000000e-01	3.000000000000e-02	4.000000000000e-02	4.040404040404e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  26	5.500000000000e-02	2.800000000000e+00	0.000000000000e+00	8.700000000000e-01	4.000000000000e-02	4.000000000000e-02	4.597701149425e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  27	5.600000000000e-02	3.600000000000e+00	0.000000000000e+00	8.900000000000e-01	5.000000000000e-02	4.000000000000e-02	4.494382022472e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  28	5.800000000000e-02	4.400000000000e+00	0.000000000000e+00	8.300000000000e-01	7.000000000000e-02	4.000000000000e-02	4.819277108434e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
  29	6.400000000000e-02	5.600000000000e+00	0.000000000000e+00	7.900000000000e-01	7.000000000000e-02	4.000000000000e-02	5.063291139241e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.000000000000e+00	
